Review_Text,Review_Text_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
"ini gmn ya gan.? kapasitasnya kemakan 1.5 GB jadinya bukan 16GB atau 15.9GB tapi 14,5GB. kecewa banget.",gmn gan kapasitas makan gb 16gb 9gb 5gb kecewa banget,24 Agu 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
Very recomended. Origunal dan bagus,very recomended origunal bagus,12 Des 2017,5,Lazada,Positive,Bentuk,No,Elektronik,No
mantap,bagus,21 Agu 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
jooss pokoke pesen malem siangnya sampe sesuai yang kuinginkan sukses trus lazada+seller..,jooss pokoke sen malem siang sampe sesuai ingin sukses trus lazada seller,23 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
layarnya pecah gan,layar pecah gan,11 Mei 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Value of money. Layar hd, suara bagus & ringan sekali. Body metal dg USB type C & SSD. Hanya Windows 10 nya Chinese edition, untung yg ga masalah utkku",value of money layar hd suara bagus ringan body metal usb type ssd windows chinese edition untung utkku,2019-10-02,4,Lazada,Positive,Bentuk,No,Elektronik,No
"Kecewa. kecewa dengan pelayanannya, pesanan sameday tapi ngak diantar, dan gk ada kontak kurir dan toko",kecewa kecewa layan pesan sameday ngak antar kontak kurir toko,16 Jan 2018,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
Dibatalkan. Setelah nunggu proses pengiriman terlambat 1 minggu tau2 dibatalkan stock tdk ada.. Promonya ga jelas!!!,batal nunggu proses kirim lambat tau2 batal stock promonya,15 Jul 2017,1,Lazada,Negative,Harga,No,Elektronik,No
fd sekali pakek .,fd pakek,13 Mei 2019,3,Lazada,Neutral,Lainnya,No,Elektronik,No
Pengiriman lama. Gan tolong cek barangnya kok blm nyampe juga padahal say pesan dari tanggal 17 mei,kirim gan tolong cek barang nyampe say pesan tanggal mei,2019-10-02,2,Lazada,Negative,Lainnya,No,Elektronik,No
"laptopnya error, baru 1 minggu pemakaian tiba2 suka ke restart sendiri!",laptop error pakai tiba2 suka restart,07 Nov 2018,2,Lazada,Negative,Lainnya,Yes,Elektronik,No
barang aman sampai tujuan. sampai kota solo agak lama tanggal 15 kemarin. sesuai deskripsi tvnya. pokonya tv dengan spek komplit termurah di dunia dan kualitasnya nggak abal2.,barang aman tuju kota solo tanggal sesuai deskripsi tvnya poko tv spek komplit murah dunia kualitas abal2,09 Sep 2018,5,Lazada,Positive,Harga,No,Elektronik,No
selamat sampai tujuan... semoga awet...😇,selamat tuju moga awet,03 Feb 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
recommended,recommended,30 Mei 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
puasssssssssd,puasssssssssd,16 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barangnya ga bisa di pakai, padahal sudah di format ulang..",barang pakai format ulang,09 Sep 2019,2,Lazada,Negative,Lainnya,No,Elektronik,No
"Packing OK dan diantar sampai alamat, kwalitas gambar biasa seperti tv led merk T*L, L*. Bisa merekam siaran ke flashdisk, gambarnya tajam banget, kalo ruangan agak gelap jadi cepat lelah matanya, sayangnya tidak ada setingan untuk level backlight, hanya contras, brighnes, color, dll. Secara keseluruhan OK.",packing ok antar alamat kwalitas gambar tv led merk rekam siar flashdisk gambar tajam banget kalo ruang gelap cepat lelah mata sayang ting level backlight contras brighnes color dll ok,19 Feb 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
sesuai gambar. makasih gan barang udah nyampe cepet baru kemaren pesen tadi udah nyampe semoga awet dah,sesuai gambar terima kasih gan barang udah nyampe cepet kemaren sen udah nyampe moga awet dah,20 Jul 2018,3,Lazada,Neutral,Bentuk,No,Elektronik,No
"Sorry to say, untuk kali ini pelayanan lazada sangat jelek",sorry to say layan lazada jelek,10 Sep 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No
"Pengiriman Cepat via ninja express, packing aman. dan kualitas gambar lumayan bagus. smoga bermanfaat dan awet. thanks for lazzada mall and ninja express.",kirim cepat via ninja express packing aman kualitas gambar lumayan bagus smoga manfaat awet terima kasih for lazzada mall ninja express,01 Jun 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
sesuai pesanan packing rapi,sesuai pesan packing rapi,25 Mei 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Saya beli COD dan kondisi fisik aman rapi walaupun packing cuma pake bubble wrap. Masalahnya ada random error seperti di gambar dan antena tv gak mau connect jdi sementara ya nonton via wifi aja tanpa ada live channel dan harus claim dengan garansi ke Xiaomi service center dan jarak lumayan jauh dari rumah karena di toko ini tidak menanggung untuk error system :( Tapi itu bukan masalah, hanya saja perubahan harga terlalu cepat !!! Order 3.599k tgl 1 dan mau bayar ke kurir cek harga ternyata udah 3.499k di tgl 5 dan akan ada flashsale di tgl 12 kmungkinan dibawah 3.300k, jadi seakan2 gak ada harganya but of for all love this smart tv",beli cod kondisi fisik aman rapi packing pake bubble wrap random error gambar antena tv connect jdi nonton via wifi live channel claim garansi xiaomi center jarak lumayan rumah toko tanggung error system ubah harga cepat order 599k tgl bayar kurir cek harga udah 499k tgl flashsale tgl kmungkinan bawah 300k seakan2 harga of for all love this smart tv,01 Jul 2019,3,Lazada,Neutral,Harga,No,Elektronik,No
"Cepat sampai, sesuai deskrifsi.",cepat sesuai deskrifsi,16 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Untuk barang saya kasih bintang 5. & untuk pengiriman penilaian dari saya sih bintang 3 bukan salah dari seller tp dari jasa pengiriman yg menurut ane lambatt, untuk chat mungkin karna rame orderan admin nya jd agak sibuk , overvall reccomendd👍",barang kasih bintang kirim nilai bintang salah seller jasa kirim ane lambatt chat rame order admin sibuk overvall reccomendd,24 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Lg ber-halusinasi semua yg ksh ulasan n review nih. Biar keliatan keren doang drpd kosong gk ada yg ksh ulasan,lg ber halusinasi ksh ulas review biar liat bagus doang drpd kosong ksh ulas,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
"ternyata ini 14,5 GB ya bukan 16 GB hehe",gb gb,05 Jul 2018,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"barang sudah sampai, thx gan",barang terima kasih gan,10 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"gak bagus nih, gk sesuai apa yg mau, mala baranganya jelek",bagus sesuai mala baranganya jelek,01 Jan 2019,2,Lazada,Negative,Lainnya,No,Elektronik,No
salah transper. harganya ok ... udah saya transper 275 ribu ternyata harganya 275 juta .... pantes yang dikirim cuma kardusnya,salah transper harga ok udah transper ribu harga juta pantes kirim kardus,2019-10-02,5,Lazada,Positive,Harga,No,Elektronik,No
"BAGUS. barang bagus,pengiriman cepat,dan packing rapih.recomended seller deh.trims.EZC and lazada",bagus barang bagus kirim cepat packing rapih recomended seller trims ezc lazada,01 Jul 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang sdh datang tp ga bs dipake. kecewa.,barang bs dipake kecewa,22 Agu 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
The item itself suits my preference and expectations,item itself suits my preference expectations,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
Telivisi nya bagus atau tdk .klo kita pesan bayar. Bagus k tdk,telivisi bagus klo pesan bayar bagus,2019-10-02,5,Lazada,Positive,Harga,No,Elektronik,No
"Lama. Blom nyampe"" lama buanget..",blom nyampe buanget,08 Sep 2017,1,Lazada,Negative,Lainnya,No,Elektronik,No
"pengiriman cepat, packing lumayan. semoga awet ya",kirim cepat packing lumayan moga awet,24 Mar 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
sesuai. bagus. tapi sayang skrg udah hilang entah kemana,sesuai bagus sayang skrg udah hilang mana,14 Jun 2016,5,Lazada,Positive,Lainnya,No,Elektronik,No
"ahamdulillah, sd card sdh diterima dng baik, packing rapi with bubble wrap,kurir LEX yg ramah, on time delivery, dpr hrga promo, only idr 99rb..bisa dibaca dengan baik waktu dicobain alhamdulillah working well dng capacity trbaca 59,45GB ,kata anak sy emng bnr klo beli sd card 64GB,isinya sgtu krn ada selisih pembacaan, thank u lazada ..",ahamdulillah sd card terima dng packing rapi with bubble wrap kurir lex ramah on time delivery dpr hrga promo only idr 99rb baca waktu dicobain alhamdulillah working well dng capacity trbaca 45gb anak sy emng bnr klo beli sd card 64gb isi sgtu selisih baca thank lazada,16 Mei 2019,4,Lazada,Positive,Harga,No,Elektronik,No
bagus sekali..,bagus,08 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang nya awet. alhamdulillahhh.. gak kecewa. krna emng aweettt..,barang awet alhamdulillahhh kecewa krna emng aweettt,20 Okt 2016,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Barang OK, meski cover rada ringkih, semoga awet n bandel",barang ok cover rada ringkih moga awet bandel,27 Jun 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"sangat tidak memuaskan, file tidak dapat dibuka",muas file buka,02 Agu 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No
"Bagus. Barang udah nyampe, bentuknya lucu thanks lazada",bagus barang udah nyampe bentuk lucu terima kasih lazada,02 Mar 2017,4,Lazada,Positive,Bentuk,No,Elektronik,No
"laptop nya blank, gimana ini?",laptop blank gimana,23 Agu 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No
mantap lah pokoknya,bagus pokok,10 Des 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"TOP. Barang sudah sampai dalam waktu 2 hari. Sebelum pesen sempet liat barang ini harganya 65k, giliran mau pesen jadi 85k.. bangke kan lumayan tu 20rb dapet nasi padang..",top barang waktu sen sempet liat barang harga 65k gilir sen 85k bangke lumayan tu 20rb dapet nasi padang,14 Nov 2017,4,Lazada,Positive,Harga,No,Elektronik,No
So Far So Good...Moga awet,so far so good moga awet,14 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
makasih lazada barang nya dah sampek ke tujuan dan kotak hardisk eksternal nya berfungsi dengan baik,terima kasih lazada barang dah sampek tuju kotak hardisk eksternal fungsi,16 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
seperti pada gambar.makasi.,gambar makas,11 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Kemasan Rapih. mantapp..packing bagus & rapi,kemas rapih mantapp packing bagus rapi,14 Okt 2017,5,Lazada,Positive,Rasa,No,Elektronik,No
Keren,bagus,30 Jul 2016,4,Lazada,Positive,Lainnya,No,Elektronik,No
Belum di tes.... Trnyata dpt kabel... Baru smpe blum di tes.. Tar smoga bisa... Tnx,tes trnyata dpt kabel smpe blum tes tar smoga tnx,2019-10-02,2,Lazada,Negative,Lainnya,No,Elektronik,No
Asli Adata,asli adata,21 Apr 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"mantaplah, packing kayu sampai NTT. ga percuma menunggu 🙏",mantap packing kayu ntt tunggu,28 Feb 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
barang sudah diterima dengan cpt oke mantap tapi belum dibuka terimakasih,barang terima cpt oke bagus buka terimakasih,15 Jan 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
mkasih brngnya sudah datang...realpict,mkasih brngnya realpict,27 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang ok banget,barang ok banget,28 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Keren!!! Cuma kok 12-12 ga beda harganya ya sama setelah 12-12. bedanya ada hadiah aja.,bagus beda harga beda hadiah,12 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
sudah diterima dengan baik. terima kasih barang sudah diterima dengan baik dan pengirimannya cepat,terima terima kasih barang terima kirim cepat,21 Jun 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Memuaskan. barangya diterima dgn baik dan lumayan cepat, pdhl brg dr luar negri.",muas barangya terima lumayan cepat pdhl brg dr negri,25 Mei 2016,4,Lazada,Positive,Lainnya,No,Elektronik,No
"Nih kalo mau jualan barang yang bener dong, masa barang kw. Kirain mah barang bener pas di pake eh... Mlh foto sama vidio yang di simpen kaga bisa di buka semua. Udah gitu lagu nya juga pada ikut ilang semua lg padahal ngga ikut saya simpan. Kecewa banget lah saya pokoknya udah mah berkasnya penting"" semua lagih... Saya saranin sih jangan beli di toko ini deh. Terima kasih.",kalo jual barang bener barang kw kirain barang bener pas pake eh mlh foto vidio simpen kaga buka udah gitu lagu ilang lg simpan kecewa banget pokok udah berkas lagih saranin beli toko terima kasih,20 Agu 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
puas,puas,09 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"sdh 2 kali order TV coocaa di lazada, pertama 32 inci, yg kedua 24 inci, semua aman selamat puas pakai packing kayu, 6 hari sampai sangatta kutai timur,kalimantan timur, thanks lazada",order tv coocaa lazada inci inci aman selamat puas pakai packing kayu sangatta kuta timur kalimantan timur terima kasih lazada,27 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"ok, sesuai dengan yang ditampilkan",ok sesuai tampil,20 Mei 2016,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"Ga sangka secepat itu pengirimannya , kurir baik ramah pesen minggu siang senen siang pula udh sampe drmh..... mkasiih bgeet buat Lazada Sukses selalu",sangka cepat kirim kurir ramah sen siang senen siang sampe drmh mkasiih bgeet lazada sukses,13 Jan 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Mas/mba/koh/ci ini USB kenapa gak bisa ke detect ya di hp?..saya mau return nih barang. Kecewa saya beli, padahal saya sering belanja di lazada, tapi kali ini saya kecewa. Tolong gimana caranya supaya saya bisa return nih barang. Mohon penjelasannya.",mas mba koh ci usb detect hp return barang kecewa beli belanja lazada kecewa tolong gimana return barang jelas,07 Agu 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"barang yang di kirim tidak sesuai warna dan nama si pembeli tidak sesuai nama asli. Selamat pagi, Dengan hormat, saya agak sedikit kecewa dengan lazada pengiriman tidak sesuai barang yang di pesan dan nama pembeli tidak sesuai nama asli. Untuk itu saya harap kedepan lebih teliti lagi dalam mempacing barang agar konsumen tidak kecewa terima kasih. Hormat saya, Surma Muhdiana",barang kirim sesuai warna nama si beli sesuai nama asli selamat pagi hormat kecewa lazada kirim sesuai barang pesan nama beli sesuai nama asli harap depan teliti mempacing barang konsumen kecewa terima kasih hormat surma muhdiana,04 Mei 2017,1,Lazada,Negative,Bentuk,Yes,Elektronik,No
barabg blum saya terima...tolong cek kurirnya?,barabg blum terima tolong cek kurir,21 Jun 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No
hmm.... kurang bagus.. sering tdk kebaca file yg telah dicopy...,hmm bagus baca file dicopy,25 Jun 2019,2,Lazada,Negative,Lainnya,No,Elektronik,No
Bagus. Murah Meriah...Thanks,bagus murah riah terima kasih,2019-10-02,4,Lazada,Positive,Harga,No,Elektronik,No
haraga murah sesuai kualitas barang yang tidak bisa digunakan. Tidak kedetek ketika dicolokkan ke pc,haraga murah sesuai kualitas barang kedetek colok pc,25 Feb 2019,1,Lazada,Negative,Harga,No,Elektronik,No
"Hardisk nggak bisa di install, dan lampu power nggak nyala",hardisk install lampu power nyala,31 Okt 2016,1,Lazada,Negative,Lainnya,No,Elektronik,No
Kardus agak penyok. Untung isinya Aman. Thanks,kardus penyok untung isi aman terima kasih,14 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang tidak sesuai deskripsi, kecepatan transfernya lambat",barang sesuai deskripsi cepat transfer lambat,16 Agu 2019,3,Lazada,Neutral,Lainnya,No,Elektronik,No
mantap,bagus,19 Mei 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Mantap, order malam siang sampe top lah",bagus order malam siang sampe top,19 Agu 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
kemarin sy terima brg nya bagus...eh tp sellernya ternyata bohong blgnya include windows 10 setelah dicek kosong kecewa banget,sy terima brg bagus eh sellernya bohong blgnya include windows cek kosong kecewa banget,12 Jan 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
Bukan kaleng-kaleng,kaleng kaleng,21 Sep 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
"Barang sampai dgn selamat & mulus, estimasi waktu tepat waktu, thx lazada & seller",barang selamat mulus estimasi waktu waktu terima kasih lazada seller,18 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Belum terima barang. Beli tgl 14 desember 2016, dikasih estimasi barang sampai plg lambat tgl 30, kemudian diundur tgl 2 januari dan katanya diundur lagi 5 januari dan sampai sekarang barang blm saya terima.",terima barang beli tgl desember kasih estimasi barang plg lambat tgl undur tgl januari undur januari barang terima,14 Des 2016,1,Lazada,Negative,Lainnya,No,Elektronik,No
Gak berfungsi dengan baik 😣😣,fungsi,16 Sep 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No
bagus sukaakkk,bagus sukaakkk,11 Nov 2016,5,Lazada,Positive,Lainnya,No,Elektronik,No
barangnya tiba dengan selamat & cepat. tapi kemasan otg nya nggak memuaskan.,barang selamat cepat kemas otg muas,08 Sep 2018,3,Lazada,Neutral,Bentuk,No,Elektronik,No
"Ulasan pertama untuk pengiriman. Pengiriman oke hanya dengan kardus serta satu lapis bubble warp. Tanpa kayu. Sebenernya agak khawatir takut kenaap2. Tetapi aman ternyata. Lama pengiriman. Cukup lama karena dikirim menggunakan jne reg. Senin pesan jumat sampai. Kedua untuk kondisi barang. Untk smart tv ukuran 50inch dgn spek tersebut harga 6jt lumayan lhah. Chromecast lgsg bisa, nah yg disayang cuman utk playstrore tdk bisa semua aplikasi terinstall. Beberapa terblok sepertinya. Spt vidio dan beberapa aplikasi lain. Tp overall utk harga segini cukup puas lhah",ulas kirim kirim oke kardus lapis bubble warp kayu sebenernya khawatir takut kenaap2 aman kirim kirim jne reg senin pesan jumat kondisi barang untk smart tv ukur 50inch spek harga 6jt lumayan lhah chromecast lgsg sayang cuman playstrore aplikasi terinstall blok spt vidio aplikasi overall harga gin puas lhah,10 Sep 2018,4,Lazada,Positive,Harga,No,Elektronik,No
"selamat sampai tujuan .. barang ok hasil memuaskan dan pasti nya sangat di rekomendasikan untuk berbelanja disini... thx lazada,ninja,dan coocaa",selamat tuju barang ok hasil muas rekomendasi belanja terima kasih lazada ninja coocaa,11 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang dah diterima. .namun sangat kecewa belinya paket bundling TV + sound bar tapi yg yg dikirim cuma TV nya aja tanpa sound bar . Tolong donk lazada tanggung jawabnya gimana ....sudah 15 hari setelah pengiriman ...kekurangan barang belum dikirim juga...,barang dah terima kecewa beli paket bundling tv sound bar kirim tv sound bar tolong donk lazada tanggung gimana kirim kurang barang kirim,09 Sep 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
Barang sesuai dengan harganya,barang sesuai harga,11 Nov 2018,4,Lazada,Positive,Harga,No,Elektronik,No
"barang sesuai dengan gambar, packing rapi,pengiriman cepat,pokoknya mantap",barang sesuai gambar packing rapi kirim cepat pokok bagus,04 Mei 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Bagus,,tapi... Saya pesan 2 knp dtngnya 1 ya ?",bagus pesan knp dtngnya,15 Des 2016,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"pengiriman baik, barang baik",kirim barang,14 Mei 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
"barang mantullll..... packing aman dan rapi, windows original, pengiriman pake expres pesen jam 10:30 jam 16 sampe",barang mantullll packing aman rapi windows original kirim pake expres sen sampe,24 Jul 2019,3,Lazada,Neutral,Bentuk,No,Elektronik,No
salah kirim. payah...!!!!,salah kirim payah,12 Des 2018,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
Berapa watt. Berapa watt takutnya watt nya besa,watt watt takut watt besa,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
Cara instal bisa diihat disini. Instal laptop free dos https://youtu.be/wTElYmvXol4,instal diihat instal laptop free dos https youtu be wtelymvxol4,2019-10-02,3,Lazada,Neutral,Lainnya,No,Elektronik,No
Maaf kak plesdis y gag bisa di guna kn Gag terbaca sama komputer dan hp Bagai mana nih kak,maaf kak plesdis gag kn gag baca komputer hp kak,16 Okt 2018,1,Lazada,Negative,Lainnya,No,Elektronik,No
BARANG TELAH TIBA. Barang yg saya terima sesuai dengan poster,barang barang terima sesuai poster,28 Jun 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"keren tv nyaaa dengan harga paling cost effective. pesan tgl 8.8 pkl 00.05 diharga 2jt + 35rb ongkir (udah muter2 nyari tv led fhd 40"" ga ada yang dapat harga segini!!!), langsung dikirim, dan diterima tgl 9.8 dgn jne trucking (ukuran paket lumayan gede). kelengkapan: tv led 40"" tipe 40D3A, 2 kaki, remote control + batre 2xaaa, manual, & kartu garansi. Sudah dites & berfungsi dengan baik nonton tv antena lokal, nonton film dari flash disk. NB: - br ngeh kl colokan usb nya cuma 1, kirain ada 2 kyk colokan hdmi - pilih 40"" karena sesuai budget dan kalo mau jadi smart tv tinggal tambahin android tv box di kisaran 300rb-1jtan, nntn di colokan hdmi.",bagus tv nyaaa harga cost effective pesan tgl pkl harga 2jt 35rb ongkir udah muter2 nyari tv led fhd harga gin kirim terima tgl jne trucking ukur paket lumayan gede lengkap tv led tipe 40d3a kaki remote control batre 2xaaa manual kartu garansi tes fungsi nonton tv antena lokal nonton film flash disk nb br ngeh kl colok usb kirain kyk colok hdmi pilih sesuai budget kalo smart tv tinggal tambahin android tv box kisar 300rb 1jtan nntn colok hdmi,08 Agu 2018,5,Lazada,Positive,Harga,No,Elektronik,No
bos kok yg dateng memory bukan flasdisk baru kali ini beli d lazada ngaco,bos dateng memory flasdisk beli lazada ngaco,29 Mar 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No
"pengiriman cepat,barang ok,packing ok,mntap de",kirim cepat barang ok packing ok mntap de,01 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
data langsung error....harga yg berbicara,data error harga bicara,09 Sep 2019,1,Lazada,Negative,Harga,Yes,Elektronik,No
flashdisk rusak dijual ga bisa di pakai sama sekai gmna ini,flashdisk rusak jual pakai seka gmna,07 Sep 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
packing bagus. rekomendasi s,packing bagus rekomendasi,02 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
BAD. Jangan dibeli,bad beli,26 Feb 2017,1,Lazada,Negative,Lainnya,No,Elektronik,No
mantap..sesuai gambar ori...pengiriman cepat,bagus sesuai gambar ori kirim cepat,03 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Lucuuuu banget...gak nyesel beli di lazada,lucuuuu banget nyesel beli lazada,13 Des 2016,5,Lazada,Positive,Lainnya,No,Elektronik,No
External Hdd 1Tb Usb 3.1 Adata HD710 Pro Bukan Yang Biasa / Antishock / Waterproof / Dustproof/ Ext HDD Adata 710 Pro / Hardisk External - Merah + Gratis Case Hdd. External Hdd 1Tb Usb 3.1 Adata HD710 Pro Bukan Yang Biasa / Antishock / Waterproof / Dustproof/ Ext HDD Adata 710 Pro / Hardisk External - Merah + Gratis Case Hdd BARANG SDH SY TERIMA.... CUMAN SAYA PESENYA KAN WARNAH MERAH.. TP YG DIKIRIM KOK WARNA HITAM.... TAPI SUDAHLAH GPP,external hdd 1tb usb adata hd710 pro antishock waterproof dustproof ext hdd adata pro hardisk external merah gratis case hdd external hdd 1tb usb adata hd710 pro antishock waterproof dustproof ext hdd adata pro hardisk external merah gratis case hdd barang sy terima cuman pese warnah merah kirim warna hitam gpp,28 Jan 2018,3,Lazada,Neutral,Harga,No,Elektronik,No
"Good Seller, Barang OK, ori, harga murah. Recomended",good seller barang ok ori harga murah recomended,09 Jul 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"Alhamdulillah, bisa.",alhamdulillah,26 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"mantab, terimakasih lazada",mantab terimakasih lazada,12 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
baguslah...,bagus,07 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"bungkus rapi, berfungsi dengan baik, dan ada bonusnya. . good job",bungkus rapi fungsi bonus good job,12 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang sesuai deskripsi dan gambar. Mantuuuul,barang sesuai deskripsi gambar mantuuuul,26 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang sudah diterima lebih cepat dari ekpektasi dalam kondisi baik. Packing baik. Berfungsi dengan baik juga. Terima kasih,barang terima cepat ekpektasi kondisi packing fungsi terima kasih,2019-10-02,3,Lazada,Neutral,Lainnya,No,Elektronik,No
good,good,12 Apr 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"sangat buruk, saya belum menerima barang tetapi sudah tertulis saya telah menerima!",buruk terima barang tulis terima,11 Nov 2018,1,Lazada,Negative,Lainnya,Yes,Elektronik,No
"mantul gan,,",mantul gan,18 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"mantap banget anjiiiiing. gk nyesel gw bli ini taiiii, goood lahhh. 179rb, murah, ori, dan mantappp",bagus banget anjiiiiing nyesel gw bli taiiii goood lahhh 179rb murah ori mantappp,11 Nov 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"bagus. produk ori, pengiriman cepat. packing agak kurang, soalnya di bublewrap sama botol tupperware jadi agak kelipat, harusnya di luar buble wrap botol malah aman. yg lain bagus, berjalan normal. dan yg terpenting dpt harga murah, diskon 50%",bagus produk ori kirim cepat packing bublewrap botol tupperware kelipat buble wrap botol aman bagus jalan normal penting dpt harga murah diskon,16 Jan 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"Barang Tidak Sesuai Gambar - Not Recommended !. Kondisi Barang Vs Seharusnya Warna Merah seharusnya Hitam Ukuran 3.5"" seharusnya 2.5"" Model Tidak Sama dengan Gambar.",barang sesuai gambar not recommended kondisi barang vs warna merah hitam ukur model gambar,04 Sep 2017,1,Lazada,Negative,Bentuk,Yes,Elektronik,No
pertanyaan. ini tuh hardisk apa casenya?,tuh hardisk casenya,2019-10-02,2,Lazada,Negative,Lainnya,No,Elektronik,No
mantap thanks lazada,bagus terima kasih lazada,26 Sep 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
brg ditrima cepat n kemasan rapih apik,brg ditrima cepat kemas rapih apik,11 Apr 2017,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Barang ok, imut2 😁",barang ok imut2,08 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang bagus,barang bagus,15 Nov 2017,4,Lazada,Positive,Lainnya,No,Elektronik,No
"barang good, pengiriman cepat, kurir mantap ramah, makasih lazada",barang good kirim cepat kurir bagus ramah terima kasih lazada,26 Mar 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"terimakasih.. TV nya bagus.. Untuk Ninja, makasih juga, walau agak lama, tetapi tidak masalah.. saran saja, fitur tracking nya didetailkan, jadi kita tau barang kita udah sampai dimana.. tapi tidak masalah",terimakasih tv bagus ninja terima kasih saran fitur tracking detail tau barang udah mana,23 Jan 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
pengiriman lama sampai kesel nunggu tidak ada respon dari penjual,kirim kesel nunggu respon jual,11 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
bagus... packing rapi,bagus packing rapi,14 Feb 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
