Review_Text,Review_Date,Rating_Score,Platform_Source,Business_Category,Product_Name,Raw_Category,Item_Id
"Barang dalam kondisi baik dan berfungsi dengan baik. Packing rapi dan tiba di tujuan dengan aman, walaupun terlambat dari estimasi. Overall good.",29 Mar 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"kelebihan Warna yg dihasilkan panel nya diatas rata2, gambar lebih berwarna & jernih, lebih terlihat tv mahal, suara keras tapi bass nya kurang, bezzel nya tipis, bodi solid & kokoh, ringan, ada fitur clean view, HDR katanya ada tp bingung cari dimana, kekurangan nya masih pakai tizen os, jadi dukungan app & game nya sedikit, jadi ini sy bisa sebut smart tv yg gak smart2 amat, mungkin kalau pakai android sempurna tv ini, resolusi masih HD, tapi udah bagus banget sih dibanding tv 32 inch lainnya, suaranya jernih tapi lebih ke trebel, remote nya standar & tombolnya rapet2 klw tdk terbiasa pasti sering salah pencet,",27 Mar 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
alhamdulillah.. Barang sampe dengan aman... Udah di coba normal semua... Spesifikasi bagus.. Harga terjangkau... dapat harga murah di ultah Lazada.. Makasih banget..,27 Mar 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Barang sudah sampai dalam keadaan selamat!! Meskipun was was packingnya cuma pake bubble wrap.. it's okee. Was was juga sama si Ninjaa yg banyak komplenan nyaa. alhamdulillah 4 hari sampai dengan selamat. Terima kasih lazada!! terima kasih ninjaaa!!,27 Mar 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Mantul deh lazada, dapat barang bagus harga bagus. ngga nyesel deh belinya. semua nya berfungsi, keren lah pokoknya.",27 Mar 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
brg udh nyampe dengan selamat walaupun dengan expedisi yg buruk karna lamaaaaaaaa pengirimannya untuk barang oke👍👍,14 Feb 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
walaupun cma pake bubble warp... smuax ok fisik TV.. yg mengecewakan adalah proses kirimx.. transaksi 2feb.. sampe 23 feb... 21 hari prosesnyaaa ya ampuun,02 Feb 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
bagus tv nya ga ada yg cacat alhandulillah ..,20 Sep 2019,1,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
barang diterima dengan baikkkkk,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
tv.a bagus semoga kalo ada kerusakan pas klimnya tdk di persulitt,27 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Bagus semoga awet,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
sesuai pesanan,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Good lah semua nya.. pengirimannya cepat..,11 Agu 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
1 hari setelah pemesanan barang sudah datang Mirroring bisa dari HP atau Laptop Love it~,02 Agu 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
barang oke tp blum di coba colok salond internal,01 Agu 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
☺☺☺☺☺ trimakasih,25 Jul 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
mantab bos... samsung smart tv. ok banget dah. hp.pun bisa jadi remot tv. recomended bangt nih ..,24 Jul 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"tv dalam kondisi baik. sudah saya trima, tapi kok tidak ada buku garansi nya ya gan.",24 Jul 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
semoga awet dan gak ada kendala.pengiriman cepat,12 Jul 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"alhmdllah barang sudh sampai dlm kondisi baik 🙂, packing rapih, kurir ramah, estimasi pengiriman tepat. sukses trus lazada dan toko sellernya",23 Jan 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"😍😍😍 barang cepet banget nyampe nya ..pesen tgl 17 jan jam 12 siang ..nyampe tgl 18 jan jam 11 siang .. ..cuma gak dapet kabel buat nyambung k antena ny aja ,,jd ribet harus beli dulu .. gk dapet braket juga ya .. keseluruhan oke lah 👍👍👍 thnks lazada ..thnks ninja xpress ..(kurir nya baikkkk pake banget)",18 Jan 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Alhamdulilah Barang sampai dgn selamat tanpa cacat, lgsg unboxing TV smart nya, packing hanya dgn bubble wrap sedikit robek namun tidak ada cacat didlm box, Mdh2an smart TV awet, Thanks seller & Lazada",17 Jan 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Barang baru dicoba. Pengiran sangat cepat. Pesan pagi jam 11 sampai jam 5 sore hari yang sama. Mur baut untuk bracket sepertinya tidak sesuai dengan yang umum.,08 Jan 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Paket sdah mendarat dngan aman dan slamat.Pesan tgl 30, tgl 31 sudah sampai.Kualitas gambar cerah, speaker bgus. Overall puaslah utk semuanya. Thanks Lazada Samsung and Ninja Xpress",30 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"So far semuanya bagus, ga ada minus sedikitpun, sesuai deskripsi, bener2 smart tv pokoknya ga salah pilih merk tv deh. Thankyou Lazada :)",19 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"pengiriman lumayan lama, tp barang sesuai deskripsi. kondisi pengemasan baik plus buble wrap. sempat ragu tdk ada packingan kayu krn pengiriman cukup jauh. tapi info driver dilepas packing kayu digudang... overall good... 👍",16 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Mantaaaaafff pake bingit.. Bisa terhubung ke wifi n nonton tv streaming... Kereeeen... Senang banget dapat discount n gratis ongkir waktu harbolnas.. meskipun sedikit worry krn kotaknya ada yg sedikit penyok. 😍😘👍👍,12 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
barangnya mendarat dengan aman. cuma si ninja tempur di jalan sama naruto jadinya lama sampai nya. overall oke sih,12 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
barang sdh dtg... pesan dan bayar tgl 10 des 18 barang datang tgl 15 des 18. packing pakai buble wrap. barang ori. discount lgi... pokoknya puas deeeh...👍👍👍,10 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
pas sampai liat packingan nya sempet kaget sih karna bagian kardus dan bubble warp nya ada yg sobek.. tpi pas tes barang nya seneng karna bagus dan tidak ada kendala apapun.. recomen deh belanja di lazada..,10 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Beli tgl 12 pagi, nyampe tgl 13. Alhamdulillah ga ada yg cacat dan semua berfungsi baik. Ada PORT USB-nya ya ini, jadi jgn terlalu percaya sama panel diskusi (saya sampe chat admin nya utk mastiin ini beneran ada ato ga, walopun jawabannya berubah2). Thanks Lazada dan Samsung",12 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Beli 2 dateng cuma 1 yg 1 di Cancel dri pihak Lazada, semoga pengembalian dana tidak ada kendala, kalo Barang oke, paking kayu good bgt",28 Nov 2018,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Barangnya ori dan bagus. G lecet. Semoga awet. Terima kasih lazada,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Trimakasih barang nya ok sukses slalu,18 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"barang mantap murah dan di jamin original , pengiriman sangat cepat karna mungkin jarak yg tidak terlalu jauh , pesan jam 11 siang sampe jam 5 sore , harga murah dengan kualitas barang yg bagus",21 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
mantaph lha..,12 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Wiiio....mantaf....,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
bagus sesuai pesanan hrg yg sgt luar biasa ....,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"ga ada invoice nya,,, untuk barang baguss",12 Sep 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Barang sesuai dan packing juga rapi,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
istimewaaaa.. terima kasih.. pas promo 9.9..,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
sesuai pesanan.,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"kualitas barang baik, pengiriman mohon ditingkatkan. Delay 2 hari total 7hari.",09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Mantap, tidak ad kendala Memang tdk ad kartu garansinya. Semoga awet",09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
barang ok,09 Sep 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Pengiriman cepat, mantap. Kualitas barang gak diragukan lagi.",09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Mantap murah dan kualitas bagus jernih,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
terima kasih tvnya dah sampe bagus jg,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
mantap sesuai dengan apa yang di iklan kan smart tv samsung emang paling okay di banding merk lain,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Tv nya bagus cuman, aplikasi di tv nya ga terlalu banyak. overall puas lah. Gracias 😁",09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
barang sudah di terima,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"tv nya sdh sampe, tv bagus hnya pakingnya cuma pake bubble wrap tp syukur tv nya aman pdhl jauh ke papua, wktu pngiriman jg agak lama mgk krn jauh trus brg rawan pecah/rusak jd hrs extra hati2",11 Nov 2018,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
alhamdulillah setelah lama menunggu sampai jga Barang y.. lsng tes di tko...tdi y maih bngung kok enteng bner yah Tv y.. bgtu di buka langsung tes.. ehh mantapp pkok y.. thxs Lazada & Ninja VAN..,11 Nov 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Pesan semalam siang sudah sampai,good mantap tv nya yahudd...keren lah pokoknya,jangan khawatir untuk berbelanja elektronik online di sini.rekomen bngt",23 Nov 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"unit ke dua yang saya beli. paking kayu kuat dan rapi. gambar jernih. terimakasih lazada.. next saya beli lagi, di tunggu ya orderan saya berikutnya dan tetap cepat ya proses kirim nya.",11 Nov 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"barang sudah saya terima. paking kuat dan rapi. estimasi pengiriman gak terlalu lama.sudah di tes semua berfungsi baik. terimakasih, lazada mantaab",11 Nov 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"pesan tgl 11 diterima tgl 14.. lumayan cepetlah krn sy d jatim. cuma pengiriman tdk dpacking kayu sperti ulasan2 sebelumnya, untungnya tv normal dan brg mulus. thx seller",11 Nov 2018,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Alhamdulillah tivinya sampe dengan selamat. Gambarnya manteb jernih, suaranya manteb kayak di bioskop. Gag nyesel. Tengkiu lazada berkat 11.11 dapet Smart TV seharga LED TV. Aku Suka. 😘😍",11 Nov 2018,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Barang mantap. Dtg dgn packing kayu. Sdh dicoba dan lancar. Dpt SMART LED TV seharga LED TV biasa. Dah lama pengen,08 Okt 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
cihuuuy! wifinya uda build in!,12 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"barang sudahh di terima tapi barang belum di coba, thx",12 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"TVnya Bagus.. bagaimana dengan Kartu Garansinya ,koq tidak ada Kak ,bagaiamana ini.",09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"salute buat pengirimannya, pagi jam 10 order, jam 7 mlm barang udah smp👍... barang jiga oke gak ada masalah untuk smart tvnya...",17 Nov 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
trima kasih barang telah sampai dengan selama,27 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Mantap.... Sesuai pesanan,09 Sep 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
mantap dapet barang yang berfungsi semuanya,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
cocok dan kondisi barang sesuai dgn yg diinginkan.. terima kasih,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
huuuu mantullboosss,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
semoga awet 😀👍👍,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
mantapp harga nya muraah flashsale 9.9,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Kata anak2 gambarnya bagus !,09 Sep 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
barang good,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
mudah2an awet ☺️,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
produk sesuai deskripsi,09 Sep 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Belum dibuka dan dicoba,09 Sep 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
sampai dengan selamat.. sudah dicoba berfungsi dengan baik.. thx lazada..,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
kerennn barang sampe,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
semuanya berfungsi dng baik..,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
terima kasih lazada..,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Barang bgus sesuai pesannan ,,cuman kurang breket nya",09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
tv nya mah oke tp expedisi kurang bagus .,27 Sep 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"produk bagus sesuai deskripsi dan murce sekali karena promo + include ongkir, packing sangat aman karena pake kayu dan bubblewarp, tapi pengiriman lama hampir 3minggu, maklum jg karena daerah cukup jauh dari kota besar (kal-sel), trims lazada",27 Mar 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"baguss ,,sampai dengan aman,,ninja pengiriman cepat,,salee harga mantap",09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Mantappp ga kaleng2,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
narang bagus. sdh di test. Internet dan TV digital brkrrja dgn baik. Thx Lazada,09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Berfungsi dengan baik, tapi belum semua fitur dicoba.. Oke..",02 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
bagus.....👌👌👌👌👌👍👍👍👍👍👍,26 Agu 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"pengiriman super cepat, order 9.9 tiba 10.9 barang mulusss",09 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Barang awet dan original 1M%,04 Jan 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"barang O.K.. berfungsi dengan baik, dikirim menggunakan packing kayu.. tapi sayang yg bikin kecewa itu pihak jne nya..Tw|",09 Sep 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
sdh sy terima dengan baik joz lah,27 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"packing rapi walaupun gk pake kayu, barang bagus, pengiriman cepat, kurir juga ramah",29 Agu 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
pelayan nya bagus. barang jg bagus mantap bngt. cm yg buat kecewa dr pihak pengiriman nya. masa dr depok kirim ke depok hrus tgu smpai smguan br sampai. barang kelamaan simpen nya di gudang ninja nya,27 Apr 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Pengiriman ya standard lah.. TV mulus.. Packing baik.. Sipp lah Thankiss Lazada n Samsung Official Store,25 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Buat yg jawab tdk ada port USB di kolom komentar itu ngawur, mana ada smart tv gak ada USB.. barusan saya beli ada port USB buat muter film, music, gambar... terus yg tanya gk ada kartu garansi, kartu garansi ada dibuku manualnya halaman belakang woi, kebiasaan org indonesia beli barang gk mau baca buku petunjuk begitu ada yg gak tau bingung...lumayan promo 12.12 dpt harga 2,5 jt",11 Des 2018,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
pengiriman sangat cepat,26 Sep 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Barang bagus tdk ada kendala,30 Agu 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Puas dengan produk yang saya beli. Ukurannya sesuai dengan living room kami yang minimalis. Produknya ok, seneng banget bisa nonton youtube dari TV. Pengirimannya juga cepat dan packingnya secure. Terima kasih Lazada!",11 Jul 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
keren pesen selasa rabu udah datang.. barang nya aman gaada yg lecet gaada yg kurang satupun.. kualitas tv bagus.. good n recommended seller pokoknya 👍👍👍👍👍,02 Jul 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
kurang fham ini.perasaan gmbar kurang jernih. pdhal sya udah pke parabola. sbelumnya sya pke tv merk lain lebih jernih,16 Jun 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Good Seller LAZADA, barang sampai dengan selamat, order sore pagi sampai. Ninja Express good Job..Terimakasih",11 Jun 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
Packing cuman pake bubble wrapp tapi alhamdulillah ga kenapa2 tv nya,14 Mei 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Barang bagus sesuai pesanan, facking rapih, kurir ramah dr ninja express makasih LAZADA cepet selasa order, jum'at siang order sabtu sampe.",14 Mei 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Barang Di Terima Dengan Selamat, Belum di coba. Sempat Ragu Karena Jasa pe girimnya Pake NiNja Reviewnya Jelek Namun Ternayata 0engirimannya Cepat. Malah JNE pesanan awal malah belum juga datang",16 Mei 2019,4,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
pesan jam 9 malam COD .. besoknya jam 1 siang sudah sampaii .. mantulll Lazada .. harga jauh lebih murah dr yg lain .. barang OkE .. selalu beli electronic di Lazada . kualitas Oke ..tv semua sudah dicoba aman mantulll ...,16 Mei 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"Barang di packing dgn baik, dan waktu pengiriman 2 hari... thank u Lazasa dan Nnja Express....👍👍👍",13 Mei 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
"kiriman nya cepat sampai, walaupun cuma pake bubble wrap tapi barang utuh ga ada yg cacat. Makasih Lazada",14 Mei 2019,5,Lazada,Elektronik,"[GRATIS ONGKIR] Samsung HD Smart TV 32 N4300 (2018)""",beli-harddisk-eksternal,346370253
