Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
cepat sesuai pesanan,16 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Top banget murah meriah tapi ga murahan,mudah2 an awet,gambar ok,suara kurang ngebas...",14 Agu 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"pengiriman super cepat pesan malam esok siang langsung sampai, unit sesuai dan puas pokoknya..",24 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Recommended seller barang mulus satu hari langsung nyampe,23 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Packing mantab gambar jernih puas belinya,10 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
sesuai harapan,27 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Pengiriman cepat, beli hari senin di hari kamis sdh sampai d bengkulu. Barang diterima dengan baik walau gak dipacking kayu.",16 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Saya beli tv Coocaa pada 24 aug 2018 dengan alamat penerima di manado dan sampe sekarang belum diterima tapi status nya sudah berubah menjadi telah diterima. Mohon dicek lagi.,24 Agu 2018,1,Lazada,Negative,Lainnya,No,Elektronik,No
"Proses cepat. Barang sampai dengan selamat. Untuk mencegah hal yg tidak diinginkan mendingan pas barang sampai, suru abang JNE nya tungguin kita buka paketnya, kalo pecah berarti kan kesalahan dari pihak ekspedisi. Udah gitu aja. Sejauh ini TV berfungsi normal dan gambar mantap, jernih bgt!",17 Sep 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"tv murah kualitas bagus, barang sampai d tempat dgn selamat dan tanpa keluhan.. smg awet dan laynan after sales g mengecewakan",09 Sep 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"terimakasih barang sudah di terima dengan baik,harga pas di dompet,pengepakan juga rapi dan saya tidak menyangka pesanan akan cepat sampai....sekali lg terimaksih dan semoga jaya terus.",04 Sep 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"Terma kash tv sdh sampai, resolusi kurang gambar spt tdk focus dan pecah pdhal sdh pakai tv cable. tapi over all is ok. tq.",09 Sep 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
"mantap seh...tp iy itu, msh analog... terasa noisenya, d adu sm merk sebelah dgn antena yg sama.. krg bagus tv nya, siaran antena biasa burem mulu...antena udh bli yg paling bagus",08 Agu 2018,3,Lazada,Neutral,Rasa,No,Elektronik,No
TV datang sesuai estimasi. kwalitas TVnya juga lumayang untuk Harga segitu. secara umum cukup puas.. tetimakasih......,26 Agu 2018,4,Lazada,Positive,Harga,No,Elektronik,No
"Setelah menerima barang ini 3 hari yang lalu, saya coba buat unboxing dan review.. kelengkapan standart, semua part lengkap, terkirim dengan selamat. setelah 3 hari pemakaian, TV ini worth it untuk harga yang ditawarkan, Pros : FHD, analog tuner, port I/O lumayan lengkap, Cons : hole axis untuk braket kenapa hanya 2 lubang (masing2 1 hole untuk braket hook) agak kurang secure menurut saya, output suara tidak terdengar Smart maupun SRS Dolby Audio +(DDT+) malah lebih terdengar cempreng dan pecah di treble, cuman emang kencengnya gilee.. hehehe... Overall, sesuai dengan harga yang ditawarkan, sayangnya harga diskon naik turun, saya beda sehari udah naik 100rb, harga sekarang lebih murah 50rb dari harga yang saya dapatkan ketika membeli... (wierd)",23 Agu 2018,4,Lazada,Positive,Harga,No,Elektronik,No
"Tipinya ok, gambar bening suara kenceng, fitur2 nya juga kece.., Tapi pengiriman nya lemot, 2 minggu lebih baru dateng gara2 pake j*e.., Lain kali sebaiknya menggunakan LEX aja biar cepat sampai.., ⭐ 5 kualitas produk, ⭐ 1 pengiriman",08 Agu 2018,3,Lazada,Neutral,Bentuk,No,Elektronik,No
"Luar biasa.....tv kualitas bagus,harga d bwh stdr toko.... terimakasih lazada,banyakin promo LG ya.......",22 Agu 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"tv ok cuma jasa pengiriman jne yng gak bagus banyak drama pakek acara barang ditolak padahal barang belom sampe alamat tujua drama barang di kebalikan ke pegirim ujung""nya kurir dari lazadanya yng anter barang. padahl kntor jne dgn almat tujuan jarakny gk sape 1 km",14 Agu 2018,1,Lazada,Negative,Lainnya,No,Elektronik,No
led tv tiba dengan selamat tak ad yg cacat.. setelah d hidupkan dan d coba tenyata ada yg kurang untuk suara masih mono..🤔 tampilan layar lumayan bagus..,08 Agu 2018,4,Lazada,Positive,Bentuk,No,Elektronik,No
Barang Ok BGT memuaskan..pengiriman cepat..sy di Kab. Situbondo Prov. Jatim..mudah2n awet.,15 Mei 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Pake otak kelian kalo jualan woii.. Mikirin pembeli jingg. Dari dolo tak pernah berubah kelian.. Tukang kasus,21 Sep 2018,1,Lazada,Negative,Lainnya,No,Elektronik,No
"Ptoduk diterima dgn baik, walaupun cuma dilapisi buble warp, pengiriman sangat cepat, jam 3 sore pesan, pagi jam 7 sdh sampai, padahal saya di gresik, TV nya gede, setelah dicoba OK banget, trim Lszafa.",24 Okt 2018,1,Lazada,Negative,Lainnya,No,Elektronik,No
"pengiriman cepat, kemasan rapih, blm dibuka...good job",24 Okt 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
Cakep tv nya.mksih ya seller ... dan lazada.,16 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Mantep diatas expetasi,09 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"untuk pengiriman ke daerah luar pulau, packingnya sangat baik, pake kayu, tapi tetep murah. TVnya sudah dites dan sesuai harapan, tadinya ragu kok buat bracket dinding cuma ada dua dudukan baut, ternyata krn ringan dan coocaa rata2 gitu",29 Jan 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"dalam segi pengepakan sangat bagus, VVIP. Kalau kuallitas brg ori gak tau kalau ketahan karna TV br pertama pakai merek coocaa, ongkir sangat murah walau 10 hari br nyampe mungkin jauh ke sumatra.rekom",21 Jan 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"TV saya baru pemakaian 2 bulan dah ada garis d layarnya 2 buah,padahal tv d gunakan sesuai prosedur dr pertama d pasang gak pernah d pindah2 tempatnya...gimana cara saya mau komplen dan service produk????😔",10 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Bagsu mantap , tapi bolongan untuk pasang berketnya koq cuma satu yaaah (ditutup) apakah bisa di bolongin ??",10 Des 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
Pengiriman cepat pesan malam sore udah Dateng. Barang sesuai yang di pesan tidak ada yang kurang n lecet. Top bangat deh buat toko nya.,03 Feb 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"sempat kecewa karna pengiriman pertama gagal ,tapi overall oke semua paket aman di kirim pake mobil semoga awet",29 Jan 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"pengiriman cukup cepat, packing dengan packing kayu, kualitas barang sesuai dengan harga, suara TV tidak terlalu bagus, ketajaman tv kurang tapi sesuai dengan harganya, blm digital tv, untuk media player hampir semua file bisa tergantung dr file audionya, dan lauarnya sangat terang sekali meskipun brightness sudah dikurangi",10 Agu 2018,4,Lazada,Positive,Harga,No,Elektronik,No
"pertama kali order brg elektronik gede, alhamdulillaah aman, pacaking dan expedisi mantab, recomended item n seller deh",11 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang istimewa harga merakyat, kualitas terbaik insyaallah, sdh sy buktikan.. awet dan pengiriman aman.",17 Sep 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Alhamdulillah normal TV nya, cuma ada sedikit saja yg kurang dr menu nya, subtitle film dr usb agak kecil & tdk bisa edit nomor channel tv ya ? overall bagus lah",22 Jan 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
hanya layar dan kabel listrik dan buku petunjuk. kartu untuk produk Coocaa di LazMall Store untuk garansi produk tinggal menunjukkan saja Invoicenya ke Service Centre Coocaa seluruh Indonesia,17 Jan 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Alhamdulillah TV sampai dengan baik dengan kurir mobil yang baik juga. Bisa punya TV seperti di rental PS, dengan harga ramah kualitas mewah.",24 Okt 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"Lumayan sih tv nya, pengiriman juga cepat cuma belum ngarasain nyamannya aja dengan tv ini hehehe شكرا كثيرا",18 Jan 2019,4,Lazada,Positive,Rasa,No,Elektronik,No
Nice mantap banget gambarnya dan jernih minta ampun. Meskipun sempet deg degan beli merek ini namun dengan harga sgitu bagi saya worth,14 Jan 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"diterima dengan baik, walaupun tanpa packing kayu... kualitas panel cenderung biasa, tp dengan harga gak lebih dari 3jt, ini tv sudah worthed banget... trs kmrn ada yg tanya ini digital atau analog, dan dijawab sama seller, katanya digital, ternyata ini masih analog... untuk saya tidak berpengaruh banyak karena mau ditandem dengan STB android... overall dengan harga segitu, sudah sangat memuaskan, semoga awet...",14 Jan 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"saya cukup puas dengan produk coocaa skyworth, tapi kurang suka dgn kebijakan lazada yg bikin pembeli kesal, harga naik turun seminggu bisa 2x , kmaren sy simpen di troli dgn pas sy mau bayar harga naik seratus rb, kmaren pas sy nunggu pesanan dtg harga harga baru 2 hari udh turun lagi. hari ini udh naik lagi. kurir ninja ramah & humoris",10 Jan 2019,5,Lazada,Positive,Harga,No,Elektronik,No
mantap jiwa...barang 1hari sampai...packing Aman...Barangny pun Sesuai dengan deskripsi...Aaajiiiiip,14 Jan 2019,4,Lazada,Positive,Rasa,No,Elektronik,No
"bagus TV nya, murah tp bukan murahan lah kalo untuk siaran2 indonesia, mungkin yg kurang untuk seting siaran, ditambah fitur MOVE siaran biar enak kalo nyeting nya",29 Des 2018,4,Lazada,Positive,Rasa,No,Elektronik,No
TOP BGT... pengiriman Mantap pake ninja expres ... meskipun pake buble wrap tapi dikirim pake avanza jadi aman,08 Jan 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"barangnya ok, dikemas dengan cukup baik walaupun ndak pake kayu...., cman pengirimannya aja kelewat lamaa..",22 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"alhamdulillah barang mendarat dgn selamat, barang udah di cek dan gak ada kendala, oke lahh... thank's",03 Jan 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang pesanan terakhir 1 bh tv led coocaa sudah kami terima sesuai pesanan tadi siang. terima kasih,27 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"tv na bening, suara cukup kenceng, cm bass g bs disetel terlalu kenceng.tpworthed bgtlah harga segitu kok",10 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
Barangnya tiba dalam keadaan baik sekalipun tdk dipacking kayu. Sudah di tes dan berfungsi dgn baik. Terima kasih...,17 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
baru bisa kasih ulasan. good job lazada. akhirnya paket selamat meski harus kirim paket ulang k malang. yg penting baik. sesuai apa yg ku inginkan. Thx LAZADA.,10 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
utk barang alhmdulillah tiba gengan skamat tanpa kurang satu apapun msji hnya di packing bubble wrap...,10 Agu 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Alhamdulillah tv udah datang,, pengiriman rapid meskipun nunggunya agak lama, tp oke bangettttt gambar tajam ga Kalah sama tv yg terkenal itu. Puas deehh terms.. Lazada ok",26 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang tiba sesuai waktu dan mutu sesuai specifikasi dan gambar sesuai promosi dan harga sangat terjangkau Terimakasih .,12 Des 2018,4,Lazada,Positive,Harga,No,Elektronik,No
Produk bagus dengan harga realistis. Dipacking dan diantar dengan baik. Kekurangan i/o kurang lengkap tidak ada input VGA padahal niat awal beli untuk display HTPC untung masih bisa via HDMI. Secara keseluruhan saya puas dengan produk ini terutama bisa COD.,26 Des 2018,4,Lazada,Positive,Harga,No,Elektronik,No
Barangnya cepet banget sampenya. Kurang lebih 2 hari lah pengirimannya kebetulan sy lokasi di jakarta timur. Alhamdullilah barang mendarat dengat selamat tanpa cacat sedikit pun. Walaupun pengirimannya hanya pakai bubble wrapping tapi tvnya ok kok,26 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"pengirimannya luar biasa cepat di wilayah jakarta timur. pesan sore, besok siangnya langsung sampai. overall, TVnya bagus. ga ada kendala.",20 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
bolehkah saya minta faktur penjualan. tv yang saya beli belum sampai satu bulan sudah rusak. dalam dus tdk ada faktur penjualan nya,17 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"TVnya bagus lah, dapet cuman gak sampai 1.9juta untuk 40"" pas harbolnas, lumayan terang. resolusi full HDnya belum halus, mungkin karena belum ada engine processornya. menu TV simple (sedikit). lumayan lah, sangat worth to buy. gak ada yg semurah ini soalnya",12 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"gmn y..pembelian ikut metode cicilan kartu kredit,kok tagihan full payment..waktu dikomplain jawabnya bsk mau diubah pembayarannya,alesan krn waktu pembelian mepet ktnya..diminta pembayaran sesuai angsuran saja dlu n jg dipastikan ga akan kena bunga utk tagihan berikutnya,tp stlh datang tagihan bulan depannya msh blm berubah n dikenakan bunga,bagaimana ini penyelesaiannya????mohon tanggung jawabnya,tq.",11 Nov 2018,5,Lazada,Positive,Harga,No,Elektronik,No
packing pakai palet dan dibungkus plastik jadi aman hasilnya tidak pecah atau lecet. sudah pasang dan pakai tidak ada masalah di hari pertama semoga aman terus tidak rusak,12 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
thanks cooocaa tv nya sudah di pakai manthaaaaf... semoga semakin banyak yg pakai tv coocaa nya dan after service nya di perbanyak untuk kepuasan konsumen.... bravo... bravo,18 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"sayang sekali, tidak ada pilihan utk cicilan tetap pakai cc selain bca di produk ini. Dan yg saya sesalkan kenapa lazada dan seller tidak memberikan solusi jika pembeli melakukan kesalahan pesan barang, sementara jika penjual melakukan kesalahan seperti barang rusak dll, barang bisa dikembalikan/ditukar.",12 Des 2018,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"Mantaap deh pokoknya lazada, terima kasih barag smpai dg selamat meakipun agak lama, krn cod n gratos ongkir",10 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"ada harga ada kualitas, standar tapi lumayan. barang sudah diterima dengan cepat dan selamat walau hanya menggunakan buble warp namun rapih dan ada peringatan fragile.",11 Des 2018,4,Lazada,Positive,Harga,No,Elektronik,No
"Barang smpe tapi agak lama... Mgkn krna harbolnas kali ya.., Packing kayu... Tiada cacat sedikit pun pengiriman ke riau.. Keren dah tv coocaa.. Gede.. Murah meriah.... Thanks coocaa and lazada...",10 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"setelah unboxing dan cek barang aman sesuai spek, pengiriman sesuai estimasi yang diberikan toko, semoga awet aman. sukses terus lazada",12 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"barang sampai 6 hari ckup lumayan, belum full HD si menurut saya masi HD tp oke la harga segini. sampai work minus tidak packing kayu.",12 Des 2018,3,Lazada,Neutral,Harga,No,Elektronik,No
"alhamdulillah tvnya sdh kami terima kemarin dan hari ini udah dicoba,semua baik2 saja ,mantap.thanks lazada",10 Des 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
barang berfungsi normal...tetapi ada sedikit kendala pengiriman dan agak lama...tapi ya syukurlah akhirnya nyampe juga,10 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
bagus sesuai pesanan dicoba berjam jam lancar ... pengiriman cepat... sayang hanya di buble warp gak d packing kayu...,10 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"trm kasih lazada pesanannya dah sampai,dikemas kayu dan sangat rapi tapi belum dicoba,mudah2 an bagus dan nggak ada masalah, jadi deg2an .",10 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Kelengkapan barang pas, ada kartu garansi, kualitas barang ok, gak kalah sama yang mahal, feature nya banyak, ok lah pokok nya barang ini",12 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
alhamdulillah barang sudah diterima dg lengkap dan utuh. sampai di Tanggamus-Lampung hanya dengan packing buble wrap. tapi Alhamdulillah aman. semoga awet. terimakasih lazada.,12 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"mantap gan, barang berfungsi dgn baik. syg pengeriman pake expedisi yg kurang baik agak lama nyampainya. overall bagus, sukses selalu",12 Des 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"Terimakasih buat lazada, produknya bagus, kali ini lbh cpt dr estimasi nya dibanding pesanan2 sy sebelumnya. Hanya 2 hari dr pemesanan. Mohon maaf buat kru JNE yg sempat saya tahan 5 menit utk menyaksikan unboxing. Saya puas dgn produk tv coocaa ini. Sdh sy rekom ke family sy namun sy tdk bs mengatakan harganya sama dgn yg sy bayar soalnya sy bli pas moment diskon n dpt fasilitas gratis ongkir... Kapan lg ada 12: 12 nih...",10 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"barang sudah saya terima, ternyata tv ini tidak bisa terima siaran digital. Apakah bisa tukar dengan yg bisa terima siaran digital ? tambah uang tidak masalah buat saya, mohon jawaban, Terima kasih",10 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang bagus,sesuai gambar,packing juga rapi,smoga aja awet pengiriman cepat sampai,kurir nya juga ramah lagi..",12 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
Puas! Semua optimal. Durasi proses pemesanan cepat. Pengemasan aman. Barang diterima dalam kondisi prima. Terimakasih Lazada!,10 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang bagus murah kemasanya rapih kurirnya ramah..pngirimannya cepat...sayang aku lupa foto dr awal brang datang hehe,11 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
ninja top dah. cuma dua hari paket tipi nya sampe di tangan buyer. lanjutkan pelayanan prima nya y NINJA thanks,11 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barangnya bagus,pengiriman rapi & aman menggunakan Ninja Express. Gambar bening full HD,harga murah bingitz.Desain mewah.Support MP4,MKV & Subtittles SRT.Ada 2 colokan HDMI.",11 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
barang sudah sampai ok smua kondisinya mau tanya knp gbr nya terang bgt yaa jd silau liat nya trs tv ini bs pk breket gak,11 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
thanks bosku barang telah kami terima dengan baik.semoga sukses selalu.dan makin laris bosku.mantap pokok nya,12 Des 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"Sesuai spesifikasi. tidak ada cacat. semua berfungsi normal. pengiriman cepat. awalnya ragu mau beli TV china, tpi stelh saya pakai 1 bulan ini tdk ada kendala apapun. recommended",11 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Bagus,,pengiriman cukup cepat hanya 3 hari sampai pacitan jatim,,kurir ramah,,tv berfungsi dgn baik,,mudah2an awet 👍👍👍",10 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"barang sudah sampai dengan selamat. sesuai estimasi, dan plusnya kurir ramah. makasih, nb. untuk sinyalnya susah nangkap harus ada penguat",10 Des 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
"tv nya gede lumayan, sesuai harga kiriman aga ngeri2 gak di packing.. tapi barang ok jalan n gak ada cacat",10 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
barang sampai dengan selamat good condition. sudah di coba dan di tes semua oke. cukup puas untuk seharga segini. mantaab. .!,10 Des 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"barang nya bagus sesuai pesanan, mantul, cuma cari saluran siaran tv nya agak susah. ga tau dari tv nya atau tempat saya nya :v",10 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Harga murah tapi ga murahan kualitas lumayan g kalah sama tv tv merk terkenal .. semoga tv awet dan g bermasalah ..,11 Sep 2018,5,Lazada,Positive,Harga,No,Elektronik,No
saat sampai saya degdegan soalnya cuma pakai buble wrap yang ngantar pun panik mau sy tolak kalau isinya pecah dah lucu mau kabur gitu aja wkwkwk untunglah tidak apa apa isinya kl ngak jd banyak urusan saya mantep coocaa tvnya cm kurang di pengiriman aja di kayui dong kalau di luar pulau jakarta,12 Jan 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"beli kesekian kali, harusnya sekalian pas kmren promo. yp gpp. oke banget lah, tidak wah tidak jelek. nilai 8/10 berbanding kualitas fitur dan harga",12 Jan 2019,5,Lazada,Positive,Harga,No,Elektronik,No
alhamdulillah dapet sale 12 12..malem order besok sore langsung sampe tvnya...packing buble warp rapih mulus kurirnya ramah...semuanya normal ..semoga awet tvnya..thanks lazada,10 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"terima kasih,barang sudah diterima dgn baik dan cpt,sudah lgsg dicoba,puji Tuhan bagus,smoga awet..tks lazada",11 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
Pengiriman lumayan cepat tapi sayang hanya packing menggunakan bubble wrap tapi Alhamdulillah aman awal nya ketar ketir hehe. thanks Lazada and Coocaa..,12 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang datng tadi sore. langgsung di cek oleh ninja heheh... maklum beli 2 kali yg kirim jne skrang ninja exp. barang bagus tanpa lecet sedikit pun. lansung di cek di hidupkan . lancar jaya. makash lazada mksh coocaa..,12 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
makasih lazada😄 barangnya nyampe sukabumi cicurug dengan selamat meski lama d jnenya malah jadi ambil sendiri k jne nya 😑 di kasih paking kayu + bublewarp 👍 moga awet n tahan lama,10 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
makasih lazada..cocca nya uda sampe pesan tgl 9 tgl 11 uda sampe di binjai sumut by ninjaexpres..ga pake jurus menghilang,10 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang hrga segini kualitas oke punya..siapa yg gak bahagia...😊😊😊,11 Nov 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
Barang bagus 3 hari nyampe barang bagus,03 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
pengirimanya sangat cepat dan,09 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Brg ok, sesuai ekspektasi, cm agak keterlambatan dan tidak ada vga, serta komponen audio untuk speaker aktif",09 Sep 2018,3,Lazada,Neutral,Lainnya,No,Elektronik,No
MANTAP....JIWAAAAA BRAYYY,12 Jul 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
bgusss kualitas nyaaa ... pko nya gk nyselll,13 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
bagus mudah mudahan awet.,12 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
produk nyala normal..mudah mudahan awet,12 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
semoga awet,12 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"barang sesuai pesanan dan kurir juga ramah, pengiriman cepat",15 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Pembelian ke 2, mendarat dengan selamat.",12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap lah... beli lagi yg 40inch jad drmh kamar LED cocaa semua thank Cocaa,12 Jul 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"bagus, layarnya lebar banget kuy.. mantap..",12 Jul 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
Puas banget sesuai sama yg di tawarkan,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
bagus ges . barang sampai dengan selamat . kondisi barang masih bersegel dan bagus ges . mksh,11 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Produk sampai dengan selamat, berfunsgi dengan baik, mudah2an awet",12 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
ada garis vertikal di panel lcd sebelah kanan dari atas ke bawah,13 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
sudah tes tidak ada kendala packing pun aman,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
puas belanja di lazada,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
pengiriman cepat.. Kurir ramah. produck sesuai pesanan. terima kasih lazada,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Alhamdulillah akhirnya sampe jg dgn selamat.,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"good product, good seller, thanks 👍👍👍",12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
seringin promo ya cooca..thanks,12 Jul 2019,5,Lazada,Positive,Harga,No,Elektronik,No
Alhamdulillah aman walau tidak di packing kayu,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantaaap.thks,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Sangat memuaskan,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
alhamdulillah tv nya dah nyampe n pengiriman cpt mdh2an tdk ada masalah jg awet d pakenya,12 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
alhamdulillah brg sudah diterima dengan selamat dan berfungsi baik,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang bagus, gambar jelas, warna cerah, suara normal,",22 Apr 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Goood pokoknya mantaaap ... sering2 ngadain promo yaa😬,12 Jul 2019,5,Lazada,Positive,Harga,No,Elektronik,No
kualitas Fhd. mantapppp,12 Jul 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Sesuai deskripsi dan ekspektasi.., produk yang sangat murah dan berkualitas",12 Jul 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"mantav banget produknya ini, keren puas banget dah",12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang okey.. kurir okeyy... duit okeyyy... lazada okeyyyy....,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
packingnya ngeri cuma bubble warp...untung aja mendarat dengan aman,12 Jul 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
barang bagus dan memuaskan,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"bagus , normal semua.. sayang packing bubble warp.. tp sip lah..",12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantab FHD nya.. gambar bening. warna cling.. nyaman di mata.,12 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Keren deh.. Beli pas flash sale hari jumat, minggu ud sampe. Kondisi bagus. Barang bagus",12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
TV nya Joss. makasih,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantulll barang udah smpe .. pengiriman cepat .. walowpun COD tapi di hargai .,12 Jul 2019,5,Lazada,Positive,Harga,No,Elektronik,No
"untuk saat ini ok. bintang 3 dulu aja, nanti klo sudah 5 bulan masih baik kan ku beri 5 bintang..",12 Jul 2019,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"kualitas produk cukup bagus,sangat memuaskan, pengiriman cepat",12 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
sangat puas. beli kemarin siang datang sore ini. makasih lazada. semoga tv nya awett☺️☺️☺️,14 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
