Review_Text,Review_Text_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
lobsternya enak tempatnya nyaman pelayanan yusuf okee,lobster enak tempat nyaman layan yusuf okee,2026-02-15T06:26:41.695Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Udah lama mau cobain ini semalem tapi kecewa ga lagi deh. Jadi saya pesan wagyu rib eye mb-2 dimenu online yang saya scan tertera seharga 300rb namun pada saat bayar harganya berbeda menjadi 385rb. Saya tanya ke kasir….(?)ko beda ya harganya dengan yang saya pesan saya lihat 300rb saya unjukan menu onlinenya, info kasirnya yang 300rb itu sudah lama kosong kak, yang tadi kakak makan yang harganya 385rb itu yang lebih lembut. Yang keluar sudah sesuai yang harganya 385rb.. Lalu masnya menunjukan buku menu. Jadi dibuku menu fisik disana ada menu ribeye yang 385rb sedangkan di menu online tidak ada menu tersebut. Kasirnya bilang waiternya ga info ya ka? Tentu tidak info kalo gada yang saya pesan harusnya bilang dong bukan rubah pesanan saya. Lalu saya seebelumnya sempet pesen garlic bread namun blm masuk ke bill kasirnya bilang gausah bayar garlic breadnya ka….. hmm saya tidak mau gratis roti ka saya mau pesanan yg saya pesan sesuai dengan billnya kalo tidak ada tolong diinfo.",udah cobain semalem kecewa pesan wagyu rib eye mb menu online scan tera harga 300rb bayar harga beda 385rb kasir ko beda harga pesan 300rb unjuk menu onlinenya info kasir 300rb kosong kak kakak makan harga 385rb lembut sesuai harga 385rb mas tunjuk buku menu buku menu fisik sana menu ribeye 385rb menu online menu kasir bilang waiternya info ka info kalo gada pesan bilang rubah pesan seebelumnya sempet sen garlic bread bill kasir bilang gausah bayar garlic breadnya ka hmm gratis roti ka pesan pesan sesuai billnya kalo tolong info,2025-01-27T09:11:40.585Z,3,Google Maps,Neutral,Harga,No,F&B,No
"Enak, worth it Kalau kesini di jam2 makan, terutama makan malam weekend, lumayan antri, harus isi waiting list dulu,",enak worth it kesini jam2 makan makan malam weekend lumayan antri isi waiting list,2024-01-17T14:08:38.473Z,5,Google Maps,Positive,Rasa,No,F&B,No
Lokasi nya strategis... n makananya lumayan enak..,lokasi strategis makananya lumayan enak,2021-01-23T15:07:30.933Z,3,Google Maps,Neutral,Rasa,No,F&B,No
#bantu,bantu,2025-09-03T03:26:38.923Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Pelayanannya lambat bgt 👎 meja gk diberesin, tamu gk dilayanin. Di tanya disuruh sabar doang. Kelamaan nunggu, gk mau kesini lgi. Males bgt, pelayannnya juga jutek",layan lambat banget meja resin tamu dilayanin suruh sabar doang nunggu kesini lgi males banget pelayannnya jutek,2024-02-11T07:43:32.439Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"Pelayanan sangat bagus dan cepatt, mas kuniaa pelayan",layan bagus cepatt mas kuniaa layan,2026-02-09T11:20:38.829Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Buka tempat gamikir lokasi dan manajemen parkir, bikin macet bgt jalanan nusa loka, apalagi bikin macet pas jam berangkat kerja/sekolah.",buka gamikir lokasi manajemen parkir bikin macet banget jalan nusa loka bikin macet pas berangkat sekolah,2026-04-25T04:33:15.974Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"I came here for dinner right after Iftar time with my family. The food is actually really good, but if you’re planning to come here for iftar, you definitely need to make a reservation. It gets extremely crowded, it honestly felt like half of Bekasi came here to break their fast or dinner hahahaha. The staff guy that helped us for group pics is very assisting and sound like he is a pro on pics with lake view! I really liked the flavors of the food; everything tasted well-balanced. The service was also friendly and welcoming. There’s just one small issue: the drinks took a very long time to come out. By the time they arrived, we were already really thirsty and it was only warm plain tea. As for the place itself, they have seating upstairs and downstairs, with both indoor and outdoor areas. The outdoor seating has a beautiful lake view, but it’s more suitable for people who smoke. If you want a cooler and more comfortable environment, the indoor seating is the better choice.",came here for dinner right after iftar time with my family actually really good if you re planning to come here for iftar you definitely need to make reservation it gets extremely crowded it honestly felt like half of bekas came here to break their fast or dinner hahahaha staff guy that helped us for group pics very assisting sound like he pro on pics with lake view really liked flavors of everything tasted well balanced was also friendly welcoming there just one small issue drinks took very long time to come out by time they arrived we were already really thirsty it was only warm plain tea as for itself they have seating upstairs downstairs with both indoor outdoor areas outdoor seating has beautiful lake view it more suitable for people who smoke if you want cooler more comfortable environment indoor seating better choice,2026-03-15T09:25:35.915Z,4,Google Maps,Positive,Rasa,No,F&B,No
Thank you Mas Riki Sutriyana atas pelayanannya,thank you mas riki sutriyana layan,2025-08-24T05:12:50.530Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Good food, helpful waitress Waitress: Nadia Risti",good helpful waitress waitress nadia risti,2025-08-24T06:26:18.718Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Pelayanan tdk baik. Makanan harganya mahal. TIDAK REKOMENDASI,layan makan harga mahal rekomendasi,2021-11-21T23:47:43.672Z,1,Google Maps,Negative,Harga,No,F&B,No
"Penjual buruk attitude. Gak usah beli deh akan menyesal, nasi goreng gak enak, penjual nya songong dan jutek. Busuk sekali kamu pak!!!!",jual buruk attitude beli sesal nasi goreng enak jual songong jutek busuk,2025-01-17T06:11:03.311Z,1,Google Maps,Negative,Rasa,Yes,F&B,No
"Steak paling fav bangetttttt bangetttt!! Kalau mau lgsg dapet tempat mending datang sebelum jam makan, kalau sudah jam makan apalagi weekend, auto masuk waitinglist 🥲🥲",steak fav bangetttttt bangetttt lgsg dapet mending makan makan weekend auto waitinglist,2024-02-26T12:45:49.975Z,4,Google Maps,Positive,Lainnya,No,F&B,No
Makanan Sunda yang biasa saja,makan sunda,2017-12-13T08:39:55.894Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"sangat tidak direkomendasikan, lelet, makanan kuang enak",rekomendasi lelet makan kuang enak,2022-05-10T07:51:48.422Z,1,Google Maps,Negative,Rasa,No,F&B,No
"Sangat lama untuk menunggu pesanan datang, dan lebih lucunya mereka lebih memprioritaskan pelanggan yg berombongan, pelanggan yg hanya datang berdua sangat di beda-bedakan, tidak ada yg spesial.",tunggu pesan lucu prioritas langgan rombong langgan dua beda beda spesial,2022-02-27T07:44:43.351Z,1,Google Maps,Negative,Bentuk,No,F&B,No
"Located on the side of Toba lake, quite big restaurant, quiet, foods were all delicious, especially the tilapia. I will return, insyaaAllah",located on side of toba lake quite big restaurant quiet foods were all delicious especially tilapia will return insyaaallah,2021-06-16T08:41:21.403Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Good food, Nice vibes and nice services, thanks to mas zusup susanto ☺️",good nice vibes nice services terima kasih to mas zusup susanto,2026-02-01T07:12:33.674Z,5,Google Maps,Positive,Lainnya,No,F&B,No
@ivan,ivan,2025-05-28T03:58:31.514Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Tempatnya nyaman,tempat nyaman,2026-02-26T13:11:57.838Z,5,Google Maps,Positive,Bentuk,No,F&B,No
"Baru kali ini review kasi rating krn keselll abis.. Cuminya tidak crispy. Yang Ada alot puol. Sate lilitnya Sere yg gendut2, daging detipis harapan, rasanya rasa sere. Ikan nila digoreng warnanya gelap, minyak kotor dan dalamnya masih basah. Jus pokat pahiitttt als GETIRRRR sekali mgkn diblender sekalian kulit2nya. Yang bs dinikmati cuma air mineral, teh pahit dan milo panasnya aja. Nyeselll yaaa uda pulang Baru cek review Google.🤣",review kasi rating keselll abis cuminya crispy alot puol sate lilit sere gendut2 daging detipis harap sere ikan nila goreng warna gelap minyak kotor dalam basah jus pokat pahiitttt als getirrrr mgkn blender kulit2nya bs nikmat air mineral teh pahit milo panas nyeselll yaaa uda pulang cek review google,2024-02-25T07:12:33.224Z,1,Google Maps,Negative,Rasa,No,F&B,No
makanannya enak enak,makan enak enak,2025-06-27T13:23:55.682Z,5,Google Maps,Positive,Rasa,No,F&B,No
Kebersihan dapurnya di perhatikan lagi deh,bersih dapur perhati,2026-05-11T14:04:59.060Z,1,Google Maps,Negative,Lainnya,No,F&B,No
Mantap,bagus,2026-02-26T22:25:06.308Z,5,Google Maps,Positive,Rasa,No,F&B,No
Sangat sangat mengecewakan.. Dr pertama dateng meja makan di atas berdebu tebal sekali hitam pekat.. Setelah pesan makanan kita sudah menunggu lama 1 jam stgh bnyak yg salah dan yg lebij mengecewakan lagi sy ada pesan babat dan pepes sudah tunggu sejam stgh gak taunya pelayan jawab pepes kosong dan babat goreng masih belum tau ada apa gak.. Gak niat jualan atau karyawannya yg stu..d,kecewa dr dateng meja makan debu tebal hitam pekat pesan makan tunggu stgh bnyak salah lebij kecewa sy pesan babat pepes tunggu jam stgh tau layan pepes kosong babat goreng tau niat jual karyawannya stu,2019-08-17T07:24:28.789Z,1,Google Maps,Negative,Lainnya,No,F&B,No
Makanan nya enak tempatnya nyaman bersama keluarga pelayananya ramah,makan enak tempat nyaman keluarga pelayananya ramah,2026-02-24T06:49:55.631Z,5,Google Maps,Positive,Rasa,No,F&B,No
"menarik,tempatnya adem,pelayananya cukup ramah",tarik tempat adem pelayananya ramah,2025-09-26T03:44:29.140Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Pelayanan nya sangat buruk,udah boking tempat dan udah byr eh malah pas datang ga kebagian tempat 👎",layan buruk udah boking udah byr eh pas bagi,2024-03-29T11:29:14.873Z,1,Google Maps,Negative,Lainnya,Yes,F&B,No
"Lihat review di youtube, tertarik dan berniat kesana, tapi di tengah jalan putar balik krna jalan ke bawah naik mobil cukup seram, mungkin next bisa lebih sering di up ke sosmednya biar org gak ragu atau takut mau dtg ke resto👍",review youtube tarik niat kesana tengah jalan putar krna jalan mobil seram next up sosmednya biar org ragu takut dtg resto,2024-06-25T05:15:12.640Z,3,Google Maps,Neutral,Lainnya,No,F&B,No
"Tempatnya nyaman, makanannya juga enakk, cocok buat buka puasa",tempat nyaman makan enakk cocok buka puasa,2026-03-02T11:46:51.989Z,5,Google Maps,Positive,Rasa,No,F&B,No
bagus banget pelayanan pak kurniaaa pokonya the best,bagus banget layan kurniaaa poko best,2026-05-02T11:50:14.910Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Harganya muahallllll cukup sekali saja..,harga muahallllll,2026-04-23T16:49:10.749Z,1,Google Maps,Negative,Harga,No,F&B,No
"Keren untuk view, makanan termasuk overprice kak Hati2 ada scam orng kasih makanan tiba2 ditagih mahal",bagus view makan overprice kak hati2 scam orng kasih makan tiba2 tagih mahal,2024-06-09T06:42:56.438Z,1,Google Maps,Negative,Harga,No,F&B,Yes
Good taste,good taste,2023-07-05T20:50:18.693Z,5,Google Maps,Positive,Rasa,No,F&B,No
Awesome Steaks and Services,awesome steaks services,2025-04-17T04:18:20.659Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Tempat makan khas luar negri,makan khas negri,2018-06-17T01:25:27.150Z,3,Google Maps,Neutral,Lainnya,No,F&B,No
Kacau pelayanan jelek..lama bgt..udh nunggu 1 jam eeh bilang pesenan ga ada..bner2 kacau kecewa kapok bgd..,kacau layan jelek banget nunggu eeh bilang sen bner2 kacau kecewa kapok bgd,2020-06-14T09:04:45.412Z,1,Google Maps,Negative,Lainnya,Yes,F&B,No
Perfect 😍 Pelayanan mba sarah mantapp,perfect layan mba sarah mantapp,2026-02-07T08:39:14.700Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Penjual tidak ramah, attitude nol besar. Gua kan beli bukan minta, malah di bentak2. Iya tau emang lgi rame tpi gk gtu juga kali pak. Gk selamanya jualan rame trus, udah pesenan lama, yg datang duluan malah suruh nunggu sampe sejam, yg baru dtang langsung di bukusin. Padahal nasi goreng nya rasanya biasa ja, gk enak2 bgt.",jual ramah attitude nol gua beli bentak2 iya tau emang lgi rame gtu jual rame trus udah sen duluan suruh nunggu sampe jam dtang bukusin nasi goreng ja enak2 banget,2025-01-04T20:30:51.640Z,1,Google Maps,Negative,Rasa,No,F&B,No
"Pengalaman saya di W Steak sangat mengecewakan. Saya memesan steak dengan tingkat kematangan medium well, namun yang saya terima adalah steak yang sangat overcooked, bahkan lebih seperti well-done. Teksturnya keras dan kering, membuatnya sangat sulit untuk dinikmati. Saya benar-benar kecewa karena restoran ini seharusnya mengkhususkan diri dalam steak, tetapi mereka tidak bisa memenuhi permintaan sederhana seperti itu. Pelayanannya juga sangat lambat, dan restoran overkapasitas, saya harus menunggu lebih dari 40 menit untuk hidangan saya. Harga yang dikenakan juga tidak sebanding dengan kualitas makanan yang disajikan. Dengan harga setinggi itu, saya mengharapkan steak yang sempurna, tapi yang saya dapatkan jauh dari harapan. Saya tidak akan merekomendasikan W Steak, terutama jika Anda mencari pengalaman steak yang sesuai dengan keinginan Anda.",alam steak kecewa mes steak tingkat matang medium well terima steak overcooked well done tekstur keras kering buat sulit nikmat kecewa restoran khusus steak penuh minta sederhana layan lambat restoran overkapasitas tunggu hidang harga kena banding kualitas makan saji harga harap steak sempurna dapat harap rekomendasi steak cari alam steak sesuai,2024-08-10T16:14:58.572Z,1,Google Maps,Negative,Rasa,Yes,F&B,No
"Sudah ga seenak dulu, ga bisa refill sauce, tapi masih ada paket grstis u/ ultah dptnya sirloin + oglio tanpa kentang & sayur. Kalo sore jam 6-7 rame banget mesti waiting list hindari jam2 itu",enak refill sauce paket grstis ultah dptnya sirloin oglio kentang sayur kalo sore rame banget mesti waiting list hindar jam2,2024-01-16T23:36:20.878Z,3,Google Maps,Neutral,Rasa,No,F&B,No
Makanannya enak pelayanan nya baik ramah minuman nya juga enak,makan enak layan ramah minum enak,2026-04-06T13:52:18.813Z,5,Google Maps,Positive,Rasa,No,F&B,No
Nunggu orderan 40 menit lebih cuma nungguin nasi mateng. Konyol .....,nunggu order nungguin nasi mateng konyol,2026-05-06T16:58:05.665Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"Selalu suka makan di Bandar Djakarta!! This is one of my family’s go-to place for dinner :9 Makanannya enak, pelayanannya best apalagi mas Zusup 👍🏼 & rasanya selalu konsisten 😙🫰🏼",suka makan bandar djakarta this one of my family go to for dinner makan enak layan best mas zusup konsisten,2026-02-14T14:11:55.771Z,5,Google Maps,Positive,Rasa,No,F&B,No
Pelayanannya parah banget kursi sama meja tidak presisi dan waiters nya gak senyum sama sekali saya minta tolong untuk Foton aja sinis bgt semoga owner bisa menyeleksi lebih baik lagi karyawannya yah buat makanannya offer all good,layan parah banget kursi meja presisi waiters senyum tolong foton sinis banget moga owner seleksi karyawannya yah makan offer all good,2021-05-09T11:39:13.317Z,1,Google Maps,Negative,Lainnya,Yes,F&B,No
"Servicenya buruuuk sekaliiiiii, luar biasa buruknya hari ini 29/03/26 Kami nunggu antrian, dan kami antrian pertama. Gak lama dipanggil karna dah ada meja. Mejanya di lantai 2 yg ternyata cuma ada 1 meja kecil yg satu sisinya nempel ke dinding. Sementara kami berempat. Ada meja satu lagi yg gede banget buat meeting. Dan ruangannya gak ada jendela sama sekali. Tembok semua. Berasa masuk gudang. Saya tanya ‘serius ini kami dikasih meja begini?’ Mbaknya jawab dengan dingin dan tanpa senyum ‘IYA!’ Dia bilang lagi biar cepat. What??? Kami mau beli makanan yg gak murah sekalian liat view, minimal ada jendela. Bukan mau makan di gudang!! Dan mbaknya bilang kalo gak mau silakan ngantri lagi. Benar2 kelewatan!! Dan setelah saya marah tiba2 dia bilang di lantai 1 ada meja. Saya tanya kan ada tu meja kosong kenapa baru sekarang dikasih? Alasannya td ada orang makan. Bohong banget!!! Dr td saya liat kosong. Dah gak mood makan. Balik aja kami. Benar2 pelayanan resto paling buruk yg pernah saya masukin. Dan sekelas resto Aroem apa gak ditraining pegawainya??",servicenya buruuuk sekaliiiiii buruk nunggu antri antri panggil dah meja meja lantai meja sisi nempel dinding empat meja gede banget meeting ruang jendela tembok asa gudang serius kasih meja mbak dingin senyum iya bilang biar cepat what beli makan murah liat view minimal jendela makan gudang mbak bilang kalo sila ngantri benar2 lewat marah tiba2 bilang lantai meja tu meja kosong kasih alas td makan bohong banget dr td liat kosong dah mood makan benar2 layan resto buruk masukin kelas resto aroem ditraining pegawai,2026-03-29T14:11:05.078Z,1,Google Maps,Negative,Rasa,Yes,F&B,No
mantap,bagus,2026-03-31T05:57:04.655Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Sekedar pesan indomie kuah yg sangat biasa aja kecewa, jadi sudah bisa dibayangkan kualitas pelayannya.",dar pesan indomie kuah kecewa bayang kualitas layan,2024-12-30T23:16:43.137Z,1,Google Maps,Negative,Bentuk,Yes,F&B,No
Restonya lama ada 2 jam,restonya,2025-08-04T08:16:18.955Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"parah banget makana disini pelayanan dan kordinasinya, dateng bareng rombongan,udah pesen nunggu sampe 1 jam lebih makanan blm dateng, giliran dateng gak sesuai orderan, udah gitu datengnya gak barengan padahal pesen menu cuma 2 macem. ditanyain ke pelayan jawabnya gak tau bukan saya. gimanalah kordinasinya. giliran bayar nota gak sama dengan yang diorder.tolong utamakan yang dateng duluan lah.",parah banget makana layan kordinasinya dateng bareng rombong udah sen nunggu sampe makan dateng gilir dateng sesuai order udah gitu datengnya bareng sen menu macem ditanyain layan tau gimanalah kordinasinya gilir bayar nota order tolong utama dateng duluan,2023-09-10T06:38:26.090Z,1,Google Maps,Negative,Rasa,Yes,F&B,No
Bihun noodles and bubur ayam,bihun noodles bubur ayam,2018-06-16T02:02:31.590Z,3,Google Maps,Neutral,Lainnya,No,F&B,No
@viona,viona,2025-06-20T03:51:32.111Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Layanan nya bikin pengunjung emosi Gk ada ramah2 nya Makanan nya mahal gk sesuai dengan rasa nya,layan bikin unjung emosi ramah2 makan mahal sesuai,2023-08-20T10:04:31.199Z,1,Google Maps,Negative,Rasa,No,F&B,No
"Demi apapun g akan balik lg ke sini. Makanannya ga ada yg enak, dendeng keasinan, nasi ""ndak badarai"" sumpah biasa banget. Pelayanan lama, buat ngehidangin makanan aja butuh setengah jam. Ini nasi padang lho, yg lauknya udh jadi, bukan yg mesti dimasak dulu wkwkk. Mau order aja ribet. Dah lah buat kalian gosah kesini. Ga rekomen. Yg asli urang minang, pasti g akan milih k sini sih.",apa lg makan enak dendeng asin nasi ndak badarai sumpah banget layan ngehidangin makan butuh nasi padang lho lauk mesti masak wkwkk order ribet dah gosah kesini recommended asli urang mang milih,2026-05-02T04:24:37.915Z,1,Google Maps,Negative,Rasa,No,F&B,No
"Rasa udonya aneh , padahal masih ramai tempat smoking room udh di tutup padahal bagian dari fasilitasnya, klo mls bersih2 mening di tutup aja tu area smokingnya, bad hospitality , bad service",udo aneh ramai smoking room tutup fasilitas klo mls bersih2 ning tutup tu area smokingnya bad hospitality bad,2024-06-15T14:28:53.756Z,1,Google Maps,Negative,Rasa,No,F&B,No
Excellent,excellent,2026-02-17T06:36:40.121Z,5,Google Maps,Positive,Lainnya,No,F&B,No
@VIONA,viona,2025-07-15T04:00:26.623Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"antri kasir lama, makanan padang tapi keluarin menunya satu satu. 10 menit lebih ngantri cuma buat bayar",antri kasir makan padang keluarin menu ngantri bayar,2026-04-28T12:36:50.340Z,1,Google Maps,Negative,Harga,No,F&B,No
"suasanya bagus, nyaman, makanannya enak, rasa nya pas, pelayanan dgn atas nama zusup juga oke semua the best",suasa bagus nyaman makan enak pas layan nama zusup oke best,2026-02-06T06:54:13.548Z,5,Google Maps,Positive,Rasa,No,F&B,No
mantap min,bagus min,2025-07-31T12:38:00.405Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Makanannya enak, pelayanan ramah #stafirma",makan enak layan ramah stafirma,2025-11-25T05:50:29.256Z,5,Google Maps,Positive,Rasa,No,F&B,No
"chicken teriyaki amis, tidak fresh beef alot, bau, lemak semua",chicken teriyaki amis fresh beef alot bau lemak,2025-11-05T10:09:37.182Z,2,Google Maps,Negative,Rasa,No,F&B,No
Tempat gede dan fresh live seafood juga ada kidszone playground.,gede fresh live seafood kidszone playground,2026-05-10T04:04:38.045Z,5,Google Maps,Positive,Lainnya,No,F&B,No
terima kasih untuk mas zusuf dan rere good makanan oke tempat bersih dan suasana nyaman good sukses selalu,terima kasih mas zusuf rere good makan oke bersih suasana nyaman good sukses,2026-02-12T07:14:17.761Z,5,Google Maps,Positive,Bentuk,No,F&B,No
"bingung banget mesen menu yang paling mahal tapi malah dapetin daging yg keras bangett sampe sampe rahang geser, gilaa..malu2in ga lagi lagi deh kapok ntah salah masak beef ny atau gmn tapi ANEH BANGET ngarepin yang menggoyang lidah tp rahang malah geserrrr",bingung banget mesen menu mahal dapetin daging keras bangett sampe sampe rahang geser gilaa malu2in kapok ntah salah masak beef ny gmn aneh banget ngarepin goyang lidah rahang geserrrr,2025-04-10T05:42:52.120Z,1,Google Maps,Negative,Rasa,No,F&B,No
"Sebelumnya sudah pernah makan disini, rasanya selalu menjadi fav dari steak lainnya. Tapi, untuk pertama kalinya coba 'free birthday steak' nya karena ultah saya. Saya fikir yg namanya free apalagi steak pasti seadanya dan ga mau expect banyak. Tapi pas steaknya dateng ""WOW"" ini steaknya gede loh yaa dan side dish kentang atau sayurnya kita bisa milih sendiri, saya kira ya bakal ditentuin dari sananya. Senang sekali rasanya dapet free birthday yg ini sih lebih dari expect saya hehe. Sukses terus untuk double u steak bekasi 🥳",makan fav steak kali coba free birthday steak ultah fikir nama free steak ada expect pas steaknya dateng steaknya gede loh yaa side dish kentang sayur milih ditentuin sana senang dapet free birthday expect sukses double steak bekas,2023-09-28T03:23:35.122Z,5,Google Maps,Positive,Rasa,No,F&B,No
Masakannya kurang enak,masakan enak,2017-10-05T04:46:57.283Z,1,Google Maps,Negative,Rasa,No,F&B,No
Pelayan lt 2 … yg jaga tanggal 5 oktober 2025 sangat menyebalkan … lelet dan jutek …,layan lt jaga tanggal oktober sebal lelet jutek,2025-10-05T07:42:06.450Z,1,Google Maps,Negative,Lainnya,No,F&B,No
Tempat nya bagus,bagus,2020-06-21T15:39:23.967Z,2,Google Maps,Negative,Lainnya,No,F&B,No
Bisa menjadi pilihan untuk mengisi perut yang lapar sebelum masuk gerbang tol.,pilih isi perut lapar gerbang tol,2020-08-16T13:00:49.429Z,3,Google Maps,Neutral,Lainnya,No,F&B,No
"Stafnya jutek judes2, d panggil mau order cuma d jawab iya tapi ga ada yg datang.. krn kelamaan akhirnya sy tulis orderan sendiri kasi ke petugas, tempat kotor d bersihkan seadanya.. ga recomend",staf jutek judes2 panggil order iya sy tulis order kasi tugas kotor sih ada recommended,2024-02-09T07:19:02.964Z,1,Google Maps,Negative,Lainnya,No,F&B,No
Lumayan tempat enak ...,lumayan enak,2019-01-01T04:51:39.441Z,1,Google Maps,Negative,Rasa,No,F&B,No
#Bayu,bayu,2025-07-29T09:05:06.100Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Good service ba tiwi sm ka lela, food is good",good ba tiwi sm ka lela good,2026-04-26T06:52:42.546Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Best steak!!!!!,best steak,2023-06-03T17:27:38.598Z,5,Google Maps,Positive,Lainnya,No,F&B,No
kopinya enak dan tempat nya nyaman,kopi enak nyaman,2026-02-25T14:44:14.755Z,5,Google Maps,Positive,Rasa,No,F&B,No
Enak makanannya,enak makan,2022-08-16T12:45:43.892Z,4,Google Maps,Positive,Rasa,No,F&B,No
Pelayanannya cepat dan ramaah,layan cepat ramaah,2026-04-24T13:31:04.590Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Steak-nya enak juicy, kita pilih meltique beef sirloin & tenderloin. Steak dimasak sesuai pesanan medium dan well done. Satu kurangnya steak soucenya kurang banyak 😆. Ada refill untuk beberapa tipe minuman (jarang"" ini untuk restaurant Indonesia). Untuk harga sesuai dengan kualitas dan porsi makan. Tempat parkir tersedia disamping restaurant. Bakalan ada kunjungan berikutnya dan berikutnya dan berikutnya dan berikutnya... Edit: Third time the charm 😁 Untuk souce steak masih kurang banyak menurut saya, alternatif bisa ada extra large souce atau apalah namanya dengan extra charge bagi yang ingin porsi souce lebih banyak. *just my two cent*",steak enak juicy pilih meltique beef sirloin tenderloin steak masak sesuai pesan medium well done kurang steak soucenya refill tipe minum jarang restaurant indonesia harga sesuai kualitas porsi makan parkir sedia samping restaurant kunjung edit third time charm souce steak alternatif extra large souce apa nama extra charge porsi souce just my two cent,2023-10-31T11:46:20.524Z,5,Google Maps,Positive,Rasa,No,F&B,No
Masakan fresh dan enak,masakan fresh enak,2026-03-05T07:35:18.877Z,5,Google Maps,Positive,Rasa,No,F&B,No
Mahal ga enak,mahal enak,2017-07-20T07:23:14.016Z,1,Google Maps,Negative,Rasa,No,F&B,No
Kurang lahan palkir tukang palkirna goblog sekali,lahan palkir tukang palkirna goblog,2019-03-13T05:40:33.877Z,1,Google Maps,Negative,Lainnya,No,F&B,No
Enakk semuaa syukaa mba Irma. nya juga ramah dan rumah senyum🤩,enakk semuaa syukaa mba irma ramah rumah senyum,2026-02-10T05:21:22.391Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Woy lu promo ga kira kira, kasian karyawan lo keteter sama ojol juga kasian nungguin sampe 3 jam , di kira enak kali nunggu orderan sampe 3 jam.",woy lu promo kasi karyawan lo keteter ojol kasi nungguin sampe enak nunggu order sampe,2025-06-01T10:32:25.822Z,1,Google Maps,Negative,Rasa,No,F&B,No
Enaaaaak banget dan service ny dari pak kurnia,enaaaaak banget ny kurnia,2026-02-26T13:07:20.365Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Saus terbaru atah hejo sangat rekomend, utuk pelayanan maya ramah",saus baru atah hejo rekomend utuk layan maya ramah,2026-02-15T09:15:30.730Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"pelayanan mba maya baguss, enak juga makanannya",layan mba maya baguss enak makan,2026-05-01T13:34:07.391Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Pesan nasi goreng, cah kangkung dan ikan nila goreng. Rasa makanan standar. Cukup enak tapi tidak ada yang spesial rasanya. Pemandangan cukup bagus. Untuk nongkrong boleh lah.",pesan nasi goreng cah kangkung ikan nila goreng makan standar enak spesial pandang bagus nongkrong,2021-12-26T09:31:16.715Z,3,Google Maps,Neutral,Rasa,No,F&B,No
Makanannya enak,makan enak,2026-03-18T11:39:07.328Z,5,Google Maps,Positive,Rasa,No,F&B,No
Makanan semua enak pelayanan maya ramah,makan enak layan maya ramah,2026-02-17T14:05:29.746Z,5,Google Maps,Positive,Rasa,No,F&B,No
"tempat nya enak, makanan nya enak, pelayanan nya okeee",enak makan enak layan okeee,2026-04-01T16:52:35.800Z,5,Google Maps,Positive,Rasa,No,F&B,No
Nice Place Tapi rame Pooolll...,nice rame pooolll,2026-03-02T15:54:44.452Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Driver wisata bawa tamu ga ada pengertianya,driver wisata bawa tamu pengertianya,2019-01-16T14:42:30.805Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"Rasanya biasanya aja dominan di micin doang, untuk harga segitu mending cari di tempat lain, dan yang jual tidak ramah, kita beli bayar bukan minta,tapi malah di bentak² pas nanyain kapan nasgornya jadi,beli 3 porsi bungkus eh dilayaninya belakangan, malahan yang datang belakangan tapi belinya banyak malah di dahulukan👎🏻👎🏻👎🏻👎🏻 Masih enakan nasgor pinggir jalan lainnya apalgi belinya di daerah Brebes langsung rasanya beda sma nasgor Brebes ini",dominan micin doang harga segitu mending cari jual ramah beli bayar bentak pas nanyain nasgornya beli porsi bungkus eh layan beli dahulu enak nasgor pinggir jalan apalgi beli daerah brebes beda sma nasgor brebes,2025-04-18T10:20:08.211Z,1,Google Maps,Negative,Rasa,No,F&B,No
